symbol,name,category,type,exchange
^NQEMASIA2000EURN,NASDAQ EM Asia Inds EUR NTR Ind,N/A,Index,NIM
^NQDMASPA2300LMJPYN,NASDAQ DM ASPA Constr & Matls L,N/A,Index,NIM
^NQEMASIA8300T,The NASDAQ EM Asia Banks Indexe,N/A,Index,NIM
^NQASIA1000GBP,NASDAQ Asia Basic Matls GBP Ind,N/A,Index,NIM
^NQZA1000AUDT,NASDAQ South Africa Basic Matls,N/A,Index,NIM
^NQZA1000N,The NASDAQ South Africa Basic M,N/A,Index,NIM
^NQASIA7000N,The NASDAQ Asia Utilities Index,N/A,Index,NIM
^NQASIALMEURT,NASDAQ Asia Large Mid Cap EUR T,N/A,Index,NIM
^NQLA8500LMCADT,NASDAQ Lat America Ins Large Mi,N/A,Index,NIM
^NQLA8300LMAUDT,NASDAQ Lat America Banks Lg Md,N/A,Index,NIM
^NQLA6000LMJPYN,NASDAQ Lat America Telecom Lg M,N/A,Index,NIM
^NQNA1700GBPT,NASDAQ N America Basic Resource,N/A,Index,NIM
^NQNA8700N,The NASDAQ North America Financ,N/A,Index,NIM
^NQLAMCCADT,NASDAQ Lat America Mid Cap CAD,N/A,Index,NIM
^NQEMASIA1700LMT,NASDAQ EM Asia Basic Resources,N/A,Index,NIM
^NQUSM0570EURT,"NQ US Md Cap Oil Eqpt, Svcs an",N/A,Index,NIM
^NQASPA1000EURN,NASDAQ ASPA Basic Matls EUR NTR,N/A,Index,NIM
^NQZA2000LMJPYT,NASDAQ South Africa Inds Lg Md,N/A,Index,NIM
^NQMY1000AUD,NASDAQ Malaysia Basic Matls AUD,N/A,Index,NIM
^NQZA5000LMAUDN,NASDAQ South Africa Cnsmr Svcs,N/A,Index,NIM
^NQZA8000LMJPY,NASDAQ South Africa Financials,N/A,Index,NIM
^NQMASCAUDT,NASDAQ Morocco Small Cap AUD TR,N/A,Index,NIM
^NQUSB4573LMAUDT,NQ US Biotech Large Mid Cap AU,N/A,Index,NIM
^NQASPA5700LMEURN,NASDAQ ASPA Travel & Leisure Lg,N/A,Index,NIM
^NQASPA8500LMJPYT,NASDAQ ASPA Ins Large Mid Cap J,N/A,Index,NIM
^NQUSB8777LMAUDN,NQ US Inv Svcs Large Mid Cap A,N/A,Index,NIM
^NQUSB3763LMEUR,NQ US Clothing & Accessories L,N/A,Index,NIM
^NQUSB2727AUDT,NQ US Bnchmk Diversified Inds A,N/A,Index,NIM
^NQASPA8000EUR,NASDAQ ASPA Financials EUR Inde,N/A,Index,NIM
^NQUSB3720T,NQ US Bnchmk Hhld Goods and H,N/A,Index,NIM
^NQUSB2737AUDT,NQ US Bnchmk Elec Eqpt AUD TR I,N/A,Index,NIM
^NQCN2000AUDT,NASDAQ China Inds AUD TR Index,N/A,Index,NIM
^NQDMASIA3300LMCADT,NASDAQ DM Asia Auto & Parts Lg,N/A,Index,NIM
^NQDMASIA2700AUD,NASDAQ DM Asia Ind Goods & Svcs,N/A,Index,NIM
^NQDMASIA2300AUDT,NASDAQ DM Asia Constr & Matls A,N/A,Index,NIM
^NQDMASIA5500GBPT,NASDAQ DM Asia Media GBP TR Ind,N/A,Index,NIM
^NQDMASIA3300JPY,NASDAQ DM Asia Auto & Parts JPY,N/A,Index,NIM
^NQDMASIA0001LMEUR,NASDAQ DM Asia Oil & Gas Lg Md,N/A,Index,NIM
^NQDMASIA8500LMGBPN,NASDAQ DM Asia Ins Large Mid Ca,N/A,Index,NIM
^NQASPA5700LMCAD,NASDAQ ASPA Travel & Leisure Lg,N/A,Index,NIM
^NQDMASPA1700LMEUR,NASDAQ DM ASPA Basic Resources,N/A,Index,NIM
^NQDMASPA1300EURT,NASDAQ DM ASPA Chemicals EUR TR,N/A,Index,NIM
^NQDMASIA8500LMGBPT,NASDAQ DM Asia Ins Large Mid Ca,N/A,Index,NIM
^NQDMASIA8300CADT,NASDAQ DM Asia Banks CAD TR Ind,N/A,Index,NIM
^NQASPA1300LMAUD,NASDAQ ASPA Chemicals Large Mid,N/A,Index,NIM
^NQDMASPAXJPLMCAD,Nasdaq DM ASPA Ex Japan Large M,N/A,Index,NIM
^NQDMASPA2700LMJPYT,NASDAQ DM ASPA Ind Goods & Svcs,N/A,Index,NIM
^NQEMASIA1000LM,NASDAQ EM Asia Basic Matls Larg,N/A,Index,NIM
^NQDMEU3300GBPT,NASDAQ DM Europe Auto & Parts G,N/A,Index,NIM
^NQDMASIA3000CADN,NASDAQ DM Asia Cnsmr Goods CAD,N/A,Index,NIM
^NQDMASIA5300EUR,NASDAQ DM Asia Retail EUR Index,N/A,Index,NIM
^NQDMASPA5700LMAUDN,NASDAQ DM ASPA Travel & Leisure,N/A,Index,NIM
^NQDMASIA3000LMCADN,NASDAQ DM Asia Cnsmr Goods Lg M,N/A,Index,NIM
^NQASPA8300CADN,NASDAQ ASPA Banks CAD NTR Index,N/A,Index,NIM
^NQASPA1700LMCAD,NASDAQ ASPA Basic Resources Lg,N/A,Index,NIM
^NQASPA5700LMGBPN,NASDAQ ASPA Travel & Leisure Lg,N/A,Index,NIM
^NQASPA2300LMCADT,NASDAQ ASPA Constr & Matls Lg M,N/A,Index,NIM
^NQEMASIA3500T,The NASDAQ EM Asia Food and B,N/A,Index,NIM
^NQEMASIA1000LMN,NASDAQ EM Asia Basic Matls Larg,N/A,Index,NIM
^NQDMASPAXJPMCEURT,Nasdaq DM ASPA Ex Japan Mid Cap,N/A,Index,NIM
^NQUSM2795,NQ US Md Cap Financial Admin In,N/A,Index,NIM
^NQAU4000GBPT,NASDAQ Australia Health Care GB,N/A,Index,NIM
^NQDMASIA2300GBPN,NASDAQ DM Asia Constr & Matls G,N/A,Index,NIM
^NQDMASIA2700LMAUD,NASDAQ DM Asia Ind Goods & Svcs,N/A,Index,NIM
^NQDMASIA2000LMJPYT,NASDAQ DM Asia Inds Large Mid C,N/A,Index,NIM
^NQDXDET,NASDAQ AlphaDEX Germany TR Inde,N/A,Index,NIM
^NQGXNALMCADN,NASDAQ Global Ex N America Lg M,N/A,Index,NIM
^NQDXEMEUR,NASDAQ AlphaDEX EM EUR Index,N/A,Index,NIM
^NQDMASIA1700AUDT,NASDAQ DM Asia Basic Resources,N/A,Index,NIM
^NQDMASIA5000JPYN,NASDAQ DM Asia Cnsmr Svcs JPY N,N/A,Index,NIM
^NQAU1000GBP,NASDAQ Australia Basic Matls GB,N/A,Index,NIM
^NQDMASPA6000LMEURN,NASDAQ DM ASPA Telecom Large Mi,N/A,Index,NIM
^NQEMASIA5700,The NASDAQ EM Asia Travel and,N/A,Index,NIM
^NQEMASIA5700LMAUD,NASDAQ EM Asia Travel & Leisure,N/A,Index,NIM
^NQDMASPA5700LMCADN,NASDAQ DM ASPA Travel & Leisure,N/A,Index,NIM
^NQGB2300AUD,NASDAQ UK Constr & Matls AUD In,N/A,Index,NIM
^NQJP5000AUDN,NASDAQ Japan Cnsmr Svcs AUD NTR,N/A,Index,NIM
^NQMALMAUD,NASDAQ Morocco Large Mid Cap AU,N/A,Index,NIM
^NQNL3000,The NASDAQ Netherl and s Consum,N/A,Index,NIM
^NQPL1000AUD,NASDAQ Poland Basic Matls AUD I,N/A,Index,NIM
^NQNZ8000N,The NASDAQ New Zeal and Financ,N/A,Index,NIM
^NQZALMZART,NASDAQ South Africa Large Mid C,N/A,Index,NIM
^NQZALCAUD,NASDAQ South Africa Large Cap A,N/A,Index,NIM
^NQZA1000LMCADT,NASDAQ South Africa Basic Matls,N/A,Index,NIM
^NQZAEURT,NASDAQ South Africa EUR TR Inde,N/A,Index,NIM
^NQZALCAUDT,NASDAQ South Africa Large Cap A,N/A,Index,NIM
^NQCA7000AUDN,NASDAQ Canada Utilities AUD NTR,N/A,Index,NIM
^NQLA0001LMGBPN,NASDAQ Lat Am Oil & Gas Lg Md C,N/A,Index,NIM
^NQLAJPY,NASDAQ Lat America JPY Index,N/A,Index,NIM
^NQLA8700LM,NASDAQ Lat Am Financial Svcs Lg,N/A,Index,NIM
^NQDMASPA5000CADT,NASDAQ DM ASPA Cnsmr Svcs CAD T,N/A,Index,NIM
^NQEU8700AUDN,NASDAQ Europe Financial Svcs AU,N/A,Index,NIM
^NQTH5000,The NASDAQ Thail and Consumer,N/A,Index,NIM
^NQBR6000AUDT,NASDAQ Brazil Telecom AUD TR In,N/A,Index,NIM
^NQTWLCAUD,NASDAQ Taiwan Large Cap AUD Ind,N/A,Index,NIM
^NQTW0001N,The NASDAQ Taiwan Oil and Gas,N/A,Index,NIM
^NQZA3000LMAUDN,NASDAQ South Africa Cnsmr Goods,N/A,Index,NIM
^NQLA0001LMCADT,NASDAQ Lat Am Oil & Gas Lg Md C,N/A,Index,NIM
^NQXAUEAUDT,Nasdaq Global Ex-Australia Ener,N/A,Index,NIM
^NQASPA0001CAD,NASDAQ ASPA Oil & Gas CAD Index,N/A,Index,NIM
^NQDM4000AUD,NASDAQ Developed Health Care AU,N/A,Index,NIM
^NQEMEALCAUDT,NASDAQ EMEA Large Cap AUD TR In,N/A,Index,NIM
^NQDM3300AUDT,NASDAQ Developed Auto & Parts A,N/A,Index,NIM
^NQNA4000LMEURN,NASDAQ N America Health Care Lg,N/A,Index,NIM
^NQNA3000JPY,NASDAQ N America Cnsmr Goods JP,N/A,Index,NIM
^NQNA3500T,The NASDAQ North America Food,N/A,Index,NIM
^NQLA2300AUDN,NASDAQ Lat America Constr & Mat,N/A,Index,NIM
^NQNA2300LMJPY,NASDAQ N America Constr & Matls,N/A,Index,NIM
^NQUSB0580JPYT,NQ US Bnchmk Alternative Energy,N/A,Index,NIM
^NQLA2300AUDT,NASDAQ Lat America Constr & Mat,N/A,Index,NIM
^NQLA5000LMCAD,NASDAQ Lat Am Cnsmr Svcs Lg Md,N/A,Index,NIM
^NQNA1300,The NASDAQ North America Chemic,N/A,Index,NIM
^NQNA8500LMAUDT,NASDAQ N America Ins Large Mid,N/A,Index,NIM
^NQEMASIA5000LMT,NASDAQ EM Asia Cnsmr Svcs Large,N/A,Index,NIM
^NQUSL0573AUDT,NQ US Lg Cap Oil Eqpt & Svcs AU,N/A,Index,NIM
^NQUSB4570AUDN,NQ US Bnchmk Pharma & Biotech A,N/A,Index,NIM
^NQEMASIA4000LMAUDN,NASDAQ EM Asia Health Care Lg M,N/A,Index,NIM
^NQUSL8570AUD,NQ US Lg Cap Life Ins AUD Index,N/A,Index,NIM
^NQUSB4577LMAUDN,NQ US Pharma Large Mid Cap AUD,N/A,Index,NIM
^NQUSB8777AUDT,NQ US Bnchmk Inv Svcs AUD TR In,N/A,Index,NIM
^NQEMEA3700AUDN,NASDAQ EMEA Psnl & Hhld Goods A,N/A,Index,NIM
^NQPEAUDN,NASDAQ Peru AUD NTR Index,N/A,Index,NIM
^NQNA8300LMEURN,NASDAQ N America Banks Large Mi,N/A,Index,NIM
^NQEMEA3300LMJPYN,NASDAQ EMEA Auto & Parts Lg Md,N/A,Index,NIM
^NQUSS5555CADN,NQ US Sm Cap Media Agncs CAD NT,N/A,Index,NIM
^NQNA8000LMCADN,NASDAQ N America Financials Lg,N/A,Index,NIM
^NQNA5700LMGBPN,NASDAQ N America Travel&Leisure,N/A,Index,NIM
^NQNA5000JPY,NASDAQ N America Cnsmr Svcs JPY,N/A,Index,NIM
^NQUSM3763GBPT,NQ US Md Cap Clothing & Accesso,N/A,Index,NIM
^NQEMASIA2700EURT,NASDAQ EM Asia Ind Goods & Svcs,N/A,Index,NIM
^NQUSB8630,NQ US Bnchmk Real Estate Inv a,N/A,Index,NIM
^NQEMASIA8300LMAUDT,NASDAQ EM Asia Banks Large Mid,N/A,Index,NIM
^NQEMASIA8700LMAUDT,NASDAQ EM Asia Financial Svcs L,N/A,Index,NIM
^NQUSM3570AUDN,NQ US Md Cap Food Producers AUD,N/A,Index,NIM
^NQUSM9578AUD,NQ US Md Cap Telecom Eqpt AUD I,N/A,Index,NIM
^NQUSS5371EURT,NQ US Sm Cap Apparel Rtlrs EUR,N/A,Index,NIM
^NQUSM9537AUDN,NQ US Md Cap Software AUD NTR I,N/A,Index,NIM
^NQUSM2720AUD,NQ US Md Cap General Inds AUD I,N/A,Index,NIM
^NQUSL5373AUD,NQ US Lg Cap Broadline Rtlrs AU,N/A,Index,NIM
^NQEMASIA7000LMCAD,NASDAQ EM Asia Utilities Lg Md,N/A,Index,NIM
^NQUSM4570AUD,NQ US Md Cap Pharma & Biotech A,N/A,Index,NIM
^NQUSS7000AUDT,NQ US Sm Cap Utilities AUD TR I,N/A,Index,NIM
^NQASIA3000LMCAD,NASDAQ Asia Cnsmr Goods Lg Md C,N/A,Index,NIM
^NQDXEMEURN,NASDAQ AlphaDEX EM EUR NTR Inde,N/A,Index,NIM
^NQDXEMEURT,NASDAQ AlphaDEX EM EUR TR Index,N/A,Index,NIM
^NQASPA3000LMJPY,NASDAQ ASPA Cnsmr Goods Lg Md C,N/A,Index,NIM
^NQASPA1000LMEUR,NASDAQ ASPA Basic Matls Lg Md C,N/A,Index,NIM
^NQASIA6000EUR,NASDAQ Asia Telecom EUR Index,N/A,Index,NIM
^NQDMASIA8300LMGBP,NASDAQ DM Asia Banks Large Mid,N/A,Index,NIM
^NQDMASPA2700CAD,NASDAQ DM ASPA Ind Goods & Svcs,N/A,Index,NIM
^NQDMASPA5000LMEURN,NASDAQ DM ASPA Cnsmr Svcs Lg Md,N/A,Index,NIM
^NQDMASPA5000T,The NASDAQ DM ASPA Consumer Ser,N/A,Index,NIM
^NQDMXNALMC,NASDAQ DM Ex N America Large Mi,N/A,Index,NIM
^NQDMASIA6000LMEURN,NASDAQ DM Asia Telecom Large Mi,N/A,Index,NIM
^NQEMASIA8600LMEURN,NASDAQ EM Asia Real Estate Lg M,N/A,Index,NIM
^NQDMASIA5700JPYT,NASDAQ DM Asia Travel & Leisure,N/A,Index,NIM
^NQDMASPA6000AUD,NASDAQ DM ASPA Telecom AUD Inde,N/A,Index,NIM
^NQDMASPA2000CADT,NASDAQ DM ASPA Inds CAD TR Inde,N/A,Index,NIM
^NQDMASIA3000LMCADT,NASDAQ DM Asia Cnsmr Goods Lg M,N/A,Index,NIM
^NQEMASIAMCCADN,NASDAQ EM Asia Mid Cap CAD NTR,N/A,Index,NIM
^NQDMASPA4000LMN,NASDAQ DM ASPA Health Care Larg,N/A,Index,NIM
^NQASPA1300LMGBPN,NASDAQ ASPA Chemicals Large Mid,N/A,Index,NIM
^NQASPA3500LMEURT,NASDAQ ASPA Food & Beverage Lg,N/A,Index,NIM
^NQDMASIA3500JPYN,NASDAQ DM Asia Food & Beverage,N/A,Index,NIM
^NQAT2000CADT,NASDAQ Austria Inds CAD TR Inde,N/A,Index,NIM
^NQDMASIA9000LMN,NASDAQ DM Asia Tech Large Mid C,N/A,Index,NIM
^NQBEMCAUDN,NASDAQ Belgium Mid Cap AUD NTR,N/A,Index,NIM
^NQDMASIA4000LMN,NASDAQ DM Asia Health Care Larg,N/A,Index,NIM
^NQDMASPA6000CAD,NASDAQ DM ASPA Telecom CAD Inde,N/A,Index,NIM
^NQAT2000GBPT,NASDAQ Austria Inds GBP TR Inde,N/A,Index,NIM
^NQCH5000AUDN,NASDAQ Switzerland Cnsmr Svcs A,N/A,Index,NIM
^NQASPA8000GBPN,NASDAQ ASPA Financials GBP NTR,N/A,Index,NIM
^NQAT8000JPY,NASDAQ Austria Financials JPY I,N/A,Index,NIM
^NQBELMAUDN,NASDAQ Belgium Large Mid Cap AU,N/A,Index,NIM
^NQDMASIA3000N,The NASDAQ DM Asia Consumer Goo,N/A,Index,NIM
^NQDMASPA2000LMEUR,NASDAQ DM ASPA Inds Large Mid C,N/A,Index,NIM
^NQDMASIA3700LMEURN,NASDAQ DM Asia Psnl & Hhld Good,N/A,Index,NIM
^NQDMASPAXJPGBP,Nasdaq DM ASPA Ex Japan GBP,N/A,Index,NIM
^NQDMASIA8000LMAUD,NASDAQ DM Asia Financials Lg Md,N/A,Index,NIM
^NQDMASPA7000JPYT,NASDAQ DM ASPA Utilities JPY TR,N/A,Index,NIM
^NQEMASIA2300EURT,NASDAQ EM Asia Constr & Matls E,N/A,Index,NIM
^NQDMASIA2000EURN,NASDAQ DM Asia Inds EUR NTR Ind,N/A,Index,NIM
^NQAU2000LMT,NASDAQ Australia Inds Large Mid,N/A,Index,NIM
^NQDMASPA8600LMEURT,NASDAQ DM ASPA Real Estate Lg M,N/A,Index,NIM
^NQDMASPA1700GBPT,NASDAQ DM ASPA Basic Resources,N/A,Index,NIM
^NQDMASPA8600LMJPYT,NASDAQ DM ASPA Real Estate Lg M,N/A,Index,NIM
^NQNASCN,The NASDAQ North America Small,N/A,Index,NIM
^NQNA5300LMEUR,NASDAQ N America Retail Lg Md C,N/A,Index,NIM
^NQEU6000AUD,NASDAQ Europe Telecom AUD Index,N/A,Index,NIM
^NQEMASIA1700LMCAD,NASDAQ EM Asia Basic Resources,N/A,Index,NIM
^NQEMASIA8000LMAUD,NASDAQ EM Asia Financials Lg Md,N/A,Index,NIM
^NQES0001AUDT,NASDAQ Spain Oil & Gas AUD TR I,N/A,Index,NIM
^NQNALMGBP,NASDAQ N America Large Mid Cap,N/A,Index,NIM
^NQNA9000T,The NASDAQ North America Techno,N/A,Index,NIM
^NQEMASIA8000,The NASDAQ EM Asia Financials I,N/A,Index,NIM
^NQEMASIA3300LMN,NASDAQ EM Asia Auto & Parts Lg,N/A,Index,NIM
^NQGR8000AUDN,NASDAQ Greece Financials AUD NT,N/A,Index,NIM
^NQASPA3700LMAUD,NASDAQ ASPA Psnl & Hhld Goods L,N/A,Index,NIM
^NQASPA7000LMCADN,NASDAQ ASPA Utilities Large Mid,N/A,Index,NIM
^NQGXNALMJPYT,NASDAQ Global Ex N America Lg M,N/A,Index,NIM
^NQASPA7000GBP,NASDAQ ASPA Utilities GBP Index,N/A,Index,NIM
^NQASPA5300LMN,NASDAQ ASPA Retail Large Mid Ca,N/A,Index,NIM
^NQASPAMCCADN,NASDAQ ASPA Mid Cap CAD NTR Ind,N/A,Index,NIM
^NQBE2000AUD,NASDAQ Belgium Inds AUD Index,N/A,Index,NIM
^NQASPA1000LMAUD,NASDAQ ASPA Basic Matls Lg Md C,N/A,Index,NIM
^NQASIA2000LMGBPN,NASDAQ Asia Inds Large Mid Cap,N/A,Index,NIM
^NQCHMCT,The NASDAQ Switzerl and Mid Ca,N/A,Index,NIM
^NQGB9000AUD,NASDAQ UK Tech AUD Index,N/A,Index,NIM
KOSPI200SECTOR-4.KS,KOSPI-200 Energy And Chemicals,N/A,Index,KSC
^NQJP3300LMGBPN,NASDAQ Japan Auto & Parts Lg Md,N/A,Index,NIM
^NQEURO9000AUDT,NASDAQ Eurozone Tech AUD TR Ind,N/A,Index,NIM
^NQEURO1300AUD,NASDAQ Eurozone Chemicals AUD I,N/A,Index,NIM
^NQEUMCAUD,NASDAQ Europe Mid Cap AUD Index,N/A,Index,NIM
^NQEURO3500T,The NASDAQ Eurozone Food and,N/A,Index,NIM
^NQFIMCN,The NASDAQ Finl and Mid Cap In,N/A,Index,NIM
^NQHK9000AUDT,NASDAQ Hong Kong Tech AUD TR In,N/A,Index,NIM
^NQPLAUD,NASDAQ Poland AUD Index,N/A,Index,NIM
DE000A2GGQM9.SG,MVIS CryptoCompare Assets 5,N/A,Index,STU
^NQJPLMAUDT,NASDAQ Japan Large Mid Cap AUD,N/A,Index,NIM
INCE9.PA,AMUNDI CE9 INAV,N/A,Index,PAR
IAFRG.PA,AMUNDI AFRHG INAV,N/A,Index,PAR
INC73.PA,AMUNDI C73 INAV,N/A,Index,PAR
NLRE.AS,AEX REAL ESTATE,N/A,Index,AMS
IC5HU.PA,AMUNDI C5HU INAV,N/A,Index,PAR
INC5E.PA,AMUNDI C5E INAV,N/A,Index,PAR
AEX3S.AS,AEX X3 SHORT GR,N/A,Index,AMS
INC33.PA,AMUNDI C33 INAV,N/A,Index,PAR
CLAEZ.PA,CL AMB EZ EW D50P,N/A,Index,PAR
IU500.PA,AMUNDI U5OO INAV,N/A,Index,PAR
INCM9.PA,AMUNDI CM9 INAV,N/A,Index,PAR
IPR1C.PA,AMUNDI PR1C INAV,N/A,Index,PAR
IPR1G.PA,AMUNDI PR1G INAV,N/A,Index,PAR
IPR1J.PA,AMUNDI PR1J INAV,N/A,Index,PAR
IPTPH.PA,AMUNDI IPTPH INAV,N/A,Index,PAR
AEX4S.AS,AEX X4 SHORT GR,N/A,Index,AMS
40OB.Z,ST.AP.600 ESG-X A.M.PR.EO,N/A,Index,ZRH
Q09R.Z,STX A/P600 BANKS PR USD,N/A,Index,ZRH
Q0U1.Z,STX ASIA/PAC.600 PR.USD,N/A,Index,ZRH
46YF.Z,STX JP.600 AX Q.PR DL,N/A,Index,ZRH
3MFG.Z,ESTX S. AGTA+F.AE.PR.USD,N/A,Index,ZRH
X0AC.Z,STX A/P600 EX JAP RE USD,N/A,Index,ZRH
SXZ1.Z,STX AUS.50 D.D.SH.I.GR EO,N/A,Index,ZRH
S0SS.Z,STX AU50 RISK.15 RV NR EO,N/A,Index,ZRH
8AJ5.Z,ST A.E.100 RC.20 RV GR DL,N/A,Index,ZRH
0JB1.DE,DAX MONTHLY HEDGED TR AUD,N/A,Index,GER
8B0H.Z,ST AUS.50 R.C.20 RV GR DL,N/A,Index,ZRH
02UG.Z,STX AUS.50 D.LEV.I.NR EO,N/A,Index,ZRH
SXZ6.Z,STX A.E.100 DL.D.SH.NR EO,N/A,Index,ZRH
S75P.Z,STX AUSTR.50 O.D.L.GR EO,N/A,Index,ZRH
02UM.Z,STX ASIA100 OP.D.LE.NR EO,N/A,Index,ZRH
^DJCIAGCP,Dow Jones Commodity Index Agric,N/A,Index,DJI
^DJCIA2IT,Dow Jones Commodity Index Alumi,N/A,Index,DJI
^SPDYIAP,S&P GSCI Aluminum Dynamic Roll,N/A,Index,SNP
XIN45750.FGI,FTSE China A 600 Travel & Leisu,N/A,Index,FGI
XIN44570.FGI,FTSE China A 600 Pharmaceutical,N/A,Index,FGI
XIN41750.FGI,FTSE China A 600 Industrial Met,N/A,Index,FGI
XIN49000.FGI,FTSE China A 600 Index - Techno,N/A,Index,FGI
XIN41770.FGI,FTSE China A 600 Mining Index,N/A,Index,FGI
INE30.TW,TIP TAIEX and Industry Elite 30,N/A,Index,TAI
G35G.NZ,S&P/NZX ALL HEALTH CARE (SECTOR,N/A,Index,NZE
FAUSSC.FGI,FTSE ASFA Australia Small Cap I,N/A,Index,FGI
RUSFAR1M.ME,Russian Secured Funding Average,N/A,Index,MCX
DE000SLA2DQ9.SG,SOL M S MLT ASS USD,N/A,Index,STU
DE000SLA0AZ0.SG,MV AUSTR BK TR AUD,N/A,Index,STU
^SPCALHCP,S&P China A-Share Low Volatilit,N/A,Index,SNP
^SPBDAG3T,S&P/ASX Australian Government B,N/A,Index,SNP
^SPBDAR2T,S&P/ASX Australian Fixed Intere,N/A,Index,SNP
^SPBDAG5T,S&P/ASX Australian Government B,N/A,Index,SNP
^SPBA20T,S&P/ASX Australian Fixed Intere,N/A,Index,SNP
^SPBAGI5T,S&P/ASX Australian Government I,N/A,Index,SNP
^SPBDA1PT,S&P/ASX Australian Fixed Intere,N/A,Index,SNP
^SPBDA0T,S&P/ASX Australian Fixed Intere,N/A,Index,SNP
IT6000.FGI,FTSE Italia All-Share Telecommu,N/A,Index,FGI
IT6500.FGI,FTSE Italia All-Share Telecommu,N/A,Index,FGI
RUOGTR.ME,RTS Oil and Gas Total Return,N/A,Index,MCX
19JZ.DE,IN.IS.M.EM ESG S.DL A.LS,N/A,Index,GER
^NQDMASIA0001,The NASDAQ DM Asia Oil and Ga,N/A,Index,NIM
19I1.DE,IN.IS.M.USA ESG S.DL A.EO,N/A,Index,GER
^NQDMASIA8700EURN,NASDAQ DM Asia Financial Svcs E,N/A,Index,NIM
18FE.DE,IN.WT GE-EO A-EO IN EO,N/A,Index,GER
0X28.DE,IN.W.TR.EO AG.BD.EN.YI EO,N/A,Index,GER
740A.DE,IN.IS.F.A.HY C.BD ACC.DL,N/A,Index,GER
3Q5E.DE,IN.I.E.M.E.U.V.E.DL A.DL,N/A,Index,GER
0YV4.DE,IN.ISH.MSCI CHINA DL A.LS,N/A,Index,GER
4QAY.DE,I.XT.MSCI A A.E.J.S.1C DL,N/A,Index,GER
^NQDMEU0001AUD,NASDAQ DM Europe Oil & Gas AUD,N/A,Index,NIM
^NQMY5000AUDN,NASDAQ Malaysia Cnsmr Svcs AUD,N/A,Index,NIM
3PWV.DE,IN.ISH.MS.EMU SRI EO A.SF,N/A,Index,GER
3OW1.DE,INAV IS.D.B.B.USD ACC CHF,N/A,Index,GER
19JX.DE,IN.IS.M.EM ESG S.DL A.EO,N/A,Index,GER
EQB2.DE,IN.IS.AS.PRO.YI.A.DL A.EO,N/A,Index,GER
10GL.DE,I.IS.DL TR.B.1-3Y A.HE.LS,N/A,Index,GER
3OW4.DE,INAV IS.D.B.B.USD ACC USD,N/A,Index,GER
^NQDMASIA0001EURN,NASDAQ DM Asia Oil & Gas EUR NT,N/A,Index,NIM
15H7.DE,IN.IS.MSCI W.S.C.DL A.YN,N/A,Index,GER
19IS.DE,IN.IS.M.EUR ESG S.DL A.SF,N/A,Index,GER
0K78.DE,IN.MSCI WO.SM.CAP DL A.DL,N/A,Index,GER
3OQD.DE,INAV SPDR M.MU.-A.G.I.USD,N/A,Index,GER
3QCZ.DE,I.IS.MS.AC FE E.J.DL A.YN,N/A,Index,GER
3OBM.DE,I.I.DL HY CO.BD.E.DL A.SF,N/A,Index,GER
0X1W.DE,I.IS.US T.BD.20+Y DL A.SF,N/A,Index,GER
0TV3.DE,IN.IS.C.MSCI EU.MC ACC DL,N/A,Index,GER
19J1.DE,IN.IS.M.EM ESG S.DL A.DL,N/A,Index,GER
3Q5C.DE,IN.I.E.M.E.U.V.E.DL A.LS,N/A,Index,GER
19JF.DE,IN.IS.M.WOR.ESG S.DL A.DL,N/A,Index,GER
^NQGB0001AUDN,NASDAQ UK Oil & Gas AUD NTR Ind,N/A,Index,NIM
^NQGR8000AUD,NASDAQ Greece Financials AUD In,N/A,Index,NIM
LZP9.DE,I.XTRA.MSCI EM A.S.1C EO,N/A,Index,GER
^NQGB5300AUD,NASDAQ UK Retail AUD Index,N/A,Index,NIM
^NQEURO7000AUD,NASDAQ Eurozone Utilities AUD I,N/A,Index,NIM
^NQTH3000T,The NASDAQ Thail and Consumer,N/A,Index,NIM
LZP7.DE,I.XTRA.FTSE A.S.1D EUR,N/A,Index,GER
^NQMEA2300AUDN,NASDAQ MEA Constr & Matls AUD N,N/A,Index,NIM
^NQJP8300AUD,NASDAQ Japan Banks AUD Index,N/A,Index,NIM
^NQASPA8000LMCAD,NASDAQ ASPA Financials Large Mi,N/A,Index,NIM
3O6C.DE,IN.IS.MSCI CHINA A ACC IS,N/A,Index,GER
0K7V.DE,IN.IS.ED.MSCI E.M.EO A.DL,N/A,Index,GER
EQB4.DE,IN.IS.AS.PRO.YI.A.DL A.LS,N/A,Index,GER
0WX0.DE,IN.ISH.DL FLO.RA.BD A.GB,N/A,Index,GER
3O6W.DE,IN.WIS.CLOUD COMP.DL A.EO,N/A,Index,GER
3O37.DE,IN.IS.JPM DL EM BD ACC IS,N/A,Index,GER
15H6.DE,IN.IS.MSCI W.S.C.DL A.LS,N/A,Index,GER
4036.Z,ST.EUROPE 600 A.MO.PR USD,N/A,Index,ZRH
46WA.Z,ST J.600 ESGX AX MF PR EO,N/A,Index,ZRH
09EZ.Z,STX AU 150 MV PR EUR,N/A,Index,ZRH
YQB5.Z,STX CH.A900 MVU AM NR USD,N/A,Index,ZRH
40LQ.Z,ST.AP.600 ESG-X A.V.PR.DL,N/A,Index,ZRH
46YR.Z,STX JP.600 AX SIZE NR EO,N/A,Index,ZRH
